UserID,Source,Date Created,Country,Days Since Last Login,Day 1 Retention,Day 2 Retention,Day 3 Retention,Day 7 Retention,Day 14 Retention,Day 21 Retention,Day 28 Retention,Day 90 Retention,Converted,Day 1 Spend,Day 2 Spend,Day 3 Spend,Day 7 Spend,Day 14 Spend,Day 21 Spend,Day 28 Spend,Day 90 Spend,Trailing 14-Day Spend,classe
14486,Cross-Promotion,6/10/2013,GB,129,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14487,Organic,6/10/2013,DE,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14488,Flurry Video Ads,6/10/2013,US,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14489,Flurry Video Ads,6/10/2013,GB,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14490,Facebook MI Ads,6/10/2013,DE,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14491,Flurry Video Ads,6/10/2013,US,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14492,Facebook MI Ads,6/10/2013,DE,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14493,Organic,6/10/2013,US,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14494,Organic,6/10/2013,DE,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14495,Facebook MI Ads,6/10/2013,US,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14496,Organic,6/10/2013,GB,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14497,Cross-Promotion,6/10/2013,US,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14498,Flurry Video Ads,6/10/2013,US,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14499,Organic,6/10/2013,DE,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14500,Flurry Video Ads,6/10/2013,DE,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14501,Organic,6/10/2013,DE,107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14502,Facebook MI Ads,6/10/2013,DE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14503,Organic,6/10/2013,GB,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14504,Organic,6/10/2013,GB,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14505,Flurry Video Ads,6/10/2013,DE,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14506,Organic,6/10/2013,DE,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14507,Flurry Video Ads,6/10/2013,US,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14508,Flurry Video Ads,6/10/2013,US,41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14509,Flurry Video Ads,6/10/2013,US,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14510,Organic,6/10/2013,US,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14511,Cross-Promotion,6/10/2013,US,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14512,Flurry Video Ads,6/10/2013,DE,90,1,1,0,0,0,0,0,0,1,6.39,9.97,14.41,19.68,25.17,27.83,29.98,38.93,0,D
14513,Cross-Promotion,6/10/2013,GB,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14514,Cross-Promotion,6/10/2013,DE,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14515,Flurry Video Ads,6/10/2013,GB,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14516,Organic,6/10/2013,GB,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14517,Facebook MI Ads,6/10/2013,GB,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14518,Facebook MI Ads,6/10/2013,GB,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14519,Facebook MI Ads,6/10/2013,DE,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14520,Facebook MI Ads,6/10/2013,GB,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14521,Flurry Video Ads,6/10/2013,DE,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14522,Facebook MI Ads,6/10/2013,US,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14523,Flurry Video Ads,6/10/2013,US,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14524,Flurry Video Ads,6/10/2013,US,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14525,Flurry Video Ads,6/10/2013,DE,70,1,1,0,0,0,0,0,0,1,5.74,12.39,15.23,22.52,26.13,31.79,35.6,53.95,0,D
14526,Cross-Promotion,6/10/2013,GB,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14527,Organic,6/10/2013,US,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14528,Facebook MI Ads,6/10/2013,GB,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14529,Facebook MI Ads,6/10/2013,GB,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14530,Cross-Promotion,6/10/2013,DE,72,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14531,Cross-Promotion,6/10/2013,DE,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14532,Organic,6/10/2013,US,124,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14533,Cross-Promotion,6/10/2013,DE,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14534,Flurry Video Ads,6/10/2013,GB,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14535,Flurry Video Ads,6/10/2013,DE,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14536,Organic,6/10/2013,US,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14537,Flurry Video Ads,6/10/2013,DE,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14538,Flurry Video Ads,6/10/2013,GB,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14539,Facebook MI Ads,6/10/2013,US,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14540,Organic,6/10/2013,GB,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14541,Cross-Promotion,6/10/2013,GB,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14542,Cross-Promotion,6/10/2013,GB,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14543,Facebook MI Ads,6/10/2013,DE,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14544,Flurry Video Ads,6/10/2013,DE,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14545,Cross-Promotion,6/10/2013,US,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14546,Flurry Video Ads,6/10/2013,GB,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14547,Organic,6/10/2013,DE,118,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14548,Flurry Video Ads,6/10/2013,GB,7,1,0,1,0,0,0,0,0,1,6.85,14.75,17.63,20.79,28.23,32.43,33.3,40.35,1.25,D
14549,Flurry Video Ads,6/10/2013,DE,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14550,Organic,6/10/2013,GB,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14551,Organic,6/10/2013,DE,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14552,Facebook MI Ads,6/10/2013,DE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14553,Cross-Promotion,6/10/2013,DE,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14554,Organic,6/10/2013,DE,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14555,Facebook MI Ads,6/10/2013,GB,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14556,Organic,6/10/2013,DE,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14557,Organic,6/10/2013,GB,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14558,Flurry Video Ads,6/10/2013,GB,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14559,Facebook MI Ads,6/10/2013,US,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14560,Flurry Video Ads,6/10/2013,US,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14561,Facebook MI Ads,6/10/2013,DE,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14562,Facebook MI Ads,6/10/2013,GB,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14563,Flurry Video Ads,6/10/2013,US,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14564,Cross-Promotion,6/10/2013,DE,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14565,Cross-Promotion,6/10/2013,DE,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14566,Cross-Promotion,6/10/2013,US,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14567,Flurry Video Ads,6/10/2013,GB,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14568,Cross-Promotion,6/10/2013,US,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14569,Flurry Video Ads,6/10/2013,US,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14570,Flurry Video Ads,6/10/2013,US,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14571,Cross-Promotion,6/10/2013,GB,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14572,Organic,6/10/2013,DE,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14573,Facebook MI Ads,6/10/2013,US,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14574,Cross-Promotion,6/10/2013,GB,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14575,Facebook MI Ads,6/10/2013,DE,138,1,1,0,0,0,0,0,0,1,10.14,17.65,20.37,28.1,31.33,36.64,40.57,52.03,0,D
14576,Facebook MI Ads,6/10/2013,GB,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14577,Cross-Promotion,6/10/2013,GB,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14578,Flurry Video Ads,6/10/2013,US,146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14579,Flurry Video Ads,6/10/2013,GB,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14580,Facebook MI Ads,6/10/2013,US,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14581,Cross-Promotion,6/10/2013,GB,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14582,Facebook MI Ads,6/10/2013,US,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14583,Cross-Promotion,6/10/2013,US,108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14584,Cross-Promotion,6/10/2013,US,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14585,Facebook MI Ads,6/10/2013,GB,108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14586,Facebook MI Ads,6/10/2013,US,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14587,Organic,6/10/2013,GB,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14588,Cross-Promotion,6/10/2013,DE,98,1,1,0,0,0,0,0,0,1,6.95,14.05,16.51,23.12,28.3,33.54,36.85,46.31,0,D
14589,Cross-Promotion,6/10/2013,GB,151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14590,Flurry Video Ads,6/10/2013,US,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14591,Organic,6/10/2013,US,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14592,Facebook MI Ads,6/10/2013,US,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14593,Cross-Promotion,6/10/2013,DE,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14594,Flurry Video Ads,6/10/2013,DE,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14595,Organic,6/10/2013,GB,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14596,Facebook MI Ads,6/10/2013,DE,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14597,Facebook MI Ads,6/10/2013,DE,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14598,Organic,6/10/2013,US,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14599,Flurry Video Ads,6/10/2013,DE,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14600,Cross-Promotion,6/10/2013,DE,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14601,Facebook MI Ads,6/10/2013,GB,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14602,Cross-Promotion,6/10/2013,DE,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14603,Organic,6/10/2013,GB,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14604,Organic,6/10/2013,GB,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14605,Organic,6/10/2013,GB,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14606,Organic,6/10/2013,US,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14607,Facebook MI Ads,6/10/2013,GB,120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14608,Organic,6/10/2013,DE,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14609,Organic,6/10/2013,US,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14610,Cross-Promotion,6/10/2013,DE,94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14611,Flurry Video Ads,6/10/2013,US,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14612,Flurry Video Ads,6/10/2013,US,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14613,Facebook MI Ads,6/10/2013,DE,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14614,Organic,6/10/2013,US,8,1,0,0,0,0,0,0,0,1,7.4,13.03,18.98,21.98,27.68,32.58,34.6,42.75,1.64,D
14615,Cross-Promotion,6/10/2013,DE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14616,Facebook MI Ads,6/10/2013,GB,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14617,Cross-Promotion,6/10/2013,US,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14618,Cross-Promotion,6/10/2013,GB,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14619,Cross-Promotion,6/10/2013,DE,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14620,Flurry Video Ads,6/10/2013,GB,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14621,Cross-Promotion,6/10/2013,DE,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14622,Facebook MI Ads,6/10/2013,DE,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14623,Organic,6/10/2013,GB,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14624,Organic,6/10/2013,GB,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14625,Cross-Promotion,6/10/2013,US,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14626,Facebook MI Ads,6/10/2013,GB,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14627,Organic,6/10/2013,GB,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14628,Flurry Video Ads,6/10/2013,GB,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14629,Flurry Video Ads,6/10/2013,US,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14630,Organic,6/10/2013,DE,110,1,0,1,0,0,0,0,0,1,8.77,15.68,21.62,26.71,30.05,33.76,34.95,49.26,0,D
14631,Flurry Video Ads,6/10/2013,DE,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14632,Cross-Promotion,6/10/2013,GB,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14633,Organic,6/10/2013,DE,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14634,Organic,6/10/2013,US,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14635,Flurry Video Ads,6/10/2013,GB,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14636,Organic,6/10/2013,DE,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14637,Organic,6/10/2013,DE,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14638,Cross-Promotion,6/10/2013,GB,28,1,0,0,0,0,0,0,0,1,7.63,15,19.2,26.7,29.54,32.47,36.03,49.71,0,D
14639,Organic,6/10/2013,US,123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14640,Organic,6/10/2013,DE,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14641,Flurry Video Ads,6/10/2013,DE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14642,Facebook MI Ads,6/10/2013,GB,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14643,Flurry Video Ads,6/10/2013,DE,144,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14644,Flurry Video Ads,6/10/2013,DE,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14645,Facebook MI Ads,6/10/2013,DE,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14646,Organic,6/10/2013,GB,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14647,Facebook MI Ads,6/10/2013,GB,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14648,Flurry Video Ads,6/10/2013,US,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14649,Cross-Promotion,6/10/2013,DE,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14650,Cross-Promotion,6/10/2013,US,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14651,Flurry Video Ads,6/10/2013,US,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14652,Facebook MI Ads,6/10/2013,GB,83,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14653,Organic,6/10/2013,GB,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14654,Facebook MI Ads,6/10/2013,US,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14655,Cross-Promotion,6/10/2013,DE,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14656,Organic,6/10/2013,DE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14657,Organic,6/10/2013,DE,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14658,Flurry Video Ads,6/10/2013,US,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14659,Flurry Video Ads,6/10/2013,DE,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14660,Cross-Promotion,6/10/2013,GB,57,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14661,Facebook MI Ads,6/10/2013,US,153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14662,Organic,6/10/2013,GB,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14663,Facebook MI Ads,6/10/2013,US,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14664,Organic,6/10/2013,US,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14665,Flurry Video Ads,6/10/2013,GB,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14666,Organic,6/10/2013,US,154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14667,Cross-Promotion,6/10/2013,DE,102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14668,Organic,6/10/2013,DE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14669,Organic,6/10/2013,DE,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14670,Facebook MI Ads,6/10/2013,GB,153,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14671,Flurry Video Ads,6/10/2013,US,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14672,Flurry Video Ads,6/10/2013,US,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14673,Flurry Video Ads,6/10/2013,DE,110,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14674,Cross-Promotion,6/10/2013,DE,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14675,Flurry Video Ads,6/10/2013,US,9,0,1,0,0,0,0,0,0,1,7.67,11,14.88,17.06,23.36,28.6,32.11,41.24,2.48,D
14676,Facebook MI Ads,6/10/2013,DE,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14677,Organic,6/10/2013,GB,124,1,0,0,0,0,0,0,0,1,7.53,14.7,21.98,24.06,30.96,36.53,37.75,45.84,0,D
14678,Cross-Promotion,6/10/2013,DE,99,1,0,0,0,0,0,0,0,1,7.93,11.59,18.34,21.64,23.73,26.07,27.5,43,0,D
14679,Organic,6/10/2013,US,92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14680,Facebook MI Ads,6/10/2013,DE,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14681,Facebook MI Ads,6/10/2013,DE,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14682,Cross-Promotion,6/10/2013,US,97,1,1,0,0,0,0,0,0,1,10.89,17,23.47,26.31,34.21,37.99,39.65,54.6,0,D
14683,Cross-Promotion,6/10/2013,GB,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14684,Facebook MI Ads,6/10/2013,US,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14685,Organic,6/10/2013,DE,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14686,Cross-Promotion,6/10/2013,GB,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14687,Cross-Promotion,6/10/2013,DE,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14688,Facebook MI Ads,6/10/2013,US,108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14689,Organic,6/10/2013,US,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14690,Cross-Promotion,6/10/2013,DE,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14691,Cross-Promotion,6/10/2013,US,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14692,Cross-Promotion,6/10/2013,US,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14693,Facebook MI Ads,6/10/2013,US,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14694,Organic,6/10/2013,DE,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14695,Organic,6/10/2013,GB,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14696,Flurry Video Ads,6/10/2013,GB,152,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14697,Flurry Video Ads,6/10/2013,DE,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14698,Cross-Promotion,6/10/2013,US,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14699,Organic,6/10/2013,GB,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14700,Organic,6/10/2013,DE,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14701,Cross-Promotion,6/10/2013,DE,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14702,Organic,6/10/2013,US,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14703,Organic,6/10/2013,DE,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14704,Flurry Video Ads,6/10/2013,US,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14705,Organic,6/10/2013,DE,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14706,Facebook MI Ads,6/10/2013,GB,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14707,Facebook MI Ads,6/10/2013,US,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14708,Facebook MI Ads,6/10/2013,GB,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
14709,Organic,6/10/2013,GB,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
